Time,STREETLEVEL:EAST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:EAST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:CORE:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:WEST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s] 
01:15:00,1.945873E+03,0.000000E+00,7.364182E-02,0.000000E+00,1.049705E+03,0.000000E+00,3.972763E-02,0.000000E+00,1.922825E+03,0.000000E+00,7.276961E-02,0.000000E+00,1.923135E+03,0.000000E+00,7.278135E-02,0.000000E+00,1.944112E+03,0.000000E+00,7.357516E-02,0.000000E+00,1.973376E+03,0.000000E+00,7.468266E-02,0.000000E+00,1.087568E+03,0.000000E+00,4.116058E-02,0.000000E+00,1.938265E+03,0.000000E+00,7.335394E-02,0.000000E+00,1.938410E+03,0.000000E+00,7.335942E-02,0.000000E+00,1.971987E+03,0.000000E+00,7.463007E-02,0.000000E+00,2.214444E+03,0.000000E+00,8.380666E-02,0.000000E+00,2.252612E+03,0.000000E+00,8.525162E-02,0.000000E+00,2.171528E+03,0.000000E+00,8.218256E-02,0.000000E+00,2.171569E+03,0.000000E+00,8.218410E-02,0.000000E+00,2.213216E+03,0.000000E+00,8.376020E-02,0.000000E+00 
01:18:00,1.949288E+03,0.000000E+00,7.377104E-02,0.000000E+00,1.051823E+03,0.000000E+00,3.980780E-02,0.000000E+00,1.925865E+03,0.000000E+00,7.288465E-02,0.000000E+00,1.926179E+03,0.000000E+00,7.289656E-02,0.000000E+00,1.947561E+03,0.000000E+00,7.370570E-02,0.000000E+00,1.976632E+03,0.000000E+00,7.480589E-02,0.000000E+00,1.089472E+03,0.000000E+00,4.123262E-02,0.000000E+00,1.941120E+03,0.000000E+00,7.346200E-02,0.000000E+00,1.941275E+03,0.000000E+00,7.346787E-02,0.000000E+00,1.975267E+03,0.000000E+00,7.475422E-02,0.000000E+00,2.217793E+03,0.000000E+00,8.393341E-02,0.000000E+00,2.255594E+03,0.000000E+00,8.536447E-02,0.000000E+00,2.174457E+03,0.000000E+00,8.229344E-02,0.000000E+00,2.174513E+03,0.000000E+00,8.229555E-02,0.000000E+00,2.216585E+03,0.000000E+00,8.388772E-02,0.000000E+00 
01:21:00,1.952154E+03,0.000000E+00,7.387951E-02,0.000000E+00,1.053628E+03,0.000000E+00,3.987608E-02,0.000000E+00,1.928395E+03,0.000000E+00,7.298042E-02,0.000000E+00,1.928713E+03,0.000000E+00,7.299246E-02,0.000000E+00,1.950461E+03,0.000000E+00,7.381546E-02,0.000000E+00,1.979297E+03,0.000000E+00,7.490675E-02,0.000000E+00,1.091062E+03,0.000000E+00,4.129282E-02,0.000000E+00,1.943460E+03,0.000000E+00,7.355057E-02,0.000000E+00,1.943625E+03,0.000000E+00,7.355679E-02,0.000000E+00,1.977956E+03,0.000000E+00,7.485598E-02,0.000000E+00,2.220511E+03,0.000000E+00,8.403627E-02,0.000000E+00,2.257997E+03,0.000000E+00,8.545543E-02,0.000000E+00,2.176840E+03,0.000000E+00,8.238361E-02,0.000000E+00,2.176910E+03,0.000000E+00,8.238624E-02,0.000000E+00,2.219323E+03,0.000000E+00,8.399134E-02,0.000000E+00 
01:24:00,1.954408E+03,0.000000E+00,7.396485E-02,0.000000E+00,1.055118E+03,0.000000E+00,3.993248E-02,0.000000E+00,1.930364E+03,0.000000E+00,7.305494E-02,0.000000E+00,1.930685E+03,0.000000E+00,7.306709E-02,0.000000E+00,1.952749E+03,0.000000E+00,7.390206E-02,0.000000E+00,1.981366E+03,0.000000E+00,7.498505E-02,0.000000E+00,1.092339E+03,0.000000E+00,4.134115E-02,0.000000E+00,1.945230E+03,0.000000E+00,7.361757E-02,0.000000E+00,1.945403E+03,0.000000E+00,7.362410E-02,0.000000E+00,1.980048E+03,0.000000E+00,7.493519E-02,0.000000E+00,2.222592E+03,0.000000E+00,8.411507E-02,0.000000E+00,2.259776E+03,0.000000E+00,8.552279E-02,0.000000E+00,2.178616E+03,0.000000E+00,8.245084E-02,0.000000E+00,2.178698E+03,0.000000E+00,8.245394E-02,0.000000E+00,2.221425E+03,0.000000E+00,8.407090E-02,0.000000E+00 
01:27:00,1.956106E+03,0.000000E+00,7.402910E-02,0.000000E+00,1.056294E+03,0.000000E+00,3.997701E-02,0.000000E+00,1.931816E+03,0.000000E+00,7.310990E-02,0.000000E+00,1.932139E+03,0.000000E+00,7.312213E-02,0.000000E+00,1.954480E+03,0.000000E+00,7.396757E-02,0.000000E+00,1.982835E+03,0.000000E+00,7.504067E-02,0.000000E+00,1.093302E+03,0.000000E+00,4.137760E-02,0.000000E+00,1.946478E+03,0.000000E+00,7.366481E-02,0.000000E+00,1.946658E+03,0.000000E+00,7.367161E-02,0.000000E+00,1.981541E+03,0.000000E+00,7.499170E-02,0.000000E+00,2.224034E+03,0.000000E+00,8.416963E-02,0.000000E+00,2.260971E+03,0.000000E+00,8.556800E-02,0.000000E+00,2.179836E+03,0.000000E+00,8.249704E-02,0.000000E+00,2.179930E+03,0.000000E+00,8.250059E-02,0.000000E+00,2.222887E+03,0.000000E+00,8.412623E-02,0.000000E+00 
01:30:00,1.957184E+03,0.000000E+00,7.406993E-02,0.000000E+00,1.057157E+03,0.000000E+00,4.000966E-02,0.000000E+00,1.932700E+03,0.000000E+00,7.314337E-02,0.000000E+00,1.933024E+03,0.000000E+00,7.315565E-02,0.000000E+00,1.955591E+03,0.000000E+00,7.400963E-02,0.000000E+00,1.983734E+03,0.000000E+00,7.507472E-02,0.000000E+00,1.093950E+03,0.000000E+00,4.140213E-02,0.000000E+00,1.947150E+03,0.000000E+00,7.369024E-02,0.000000E+00,1.947336E+03,0.000000E+00,7.369727E-02,0.000000E+00,1.982464E+03,0.000000E+00,7.502664E-02,0.000000E+00,2.224831E+03,0.000000E+00,8.419982E-02,0.000000E+00,2.261535E+03,0.000000E+00,8.558938E-02,0.000000E+00,2.180443E+03,0.000000E+00,8.252001E-02,0.000000E+00,2.180548E+03,0.000000E+00,8.252396E-02,0.000000E+00,2.223705E+03,0.000000E+00,8.415718E-02,0.000000E+00 
01:33:00,1.957699E+03,0.000000E+00,7.408942E-02,0.000000E+00,1.057705E+03,0.000000E+00,4.003042E-02,0.000000E+00,1.933061E+03,0.000000E+00,7.315705E-02,0.000000E+00,1.933386E+03,0.000000E+00,7.316937E-02,0.000000E+00,1.956137E+03,0.000000E+00,7.403033E-02,0.000000E+00,1.983996E+03,0.000000E+00,7.508463E-02,0.000000E+00,1.094283E+03,0.000000E+00,4.141471E-02,0.000000E+00,1.947294E+03,0.000000E+00,7.369570E-02,0.000000E+00,1.947485E+03,0.000000E+00,7.370292E-02,0.000000E+00,1.982749E+03,0.000000E+00,7.503743E-02,0.000000E+00,2.225018E+03,0.000000E+00,8.420689E-02,0.000000E+00,2.261508E+03,0.000000E+00,8.558837E-02,0.000000E+00,2.180487E+03,0.000000E+00,8.252168E-02,0.000000E+00,2.180601E+03,0.000000E+00,8.252601E-02,0.000000E+00,2.223911E+03,0.000000E+00,8.416501E-02,0.000000E+00 
01:36:00,1.957588E+03,0.000000E+00,7.408526E-02,0.000000E+00,1.057939E+03,0.000000E+00,4.003929E-02,0.000000E+00,1.932848E+03,0.000000E+00,7.314904E-02,0.000000E+00,1.933175E+03,0.000000E+00,7.316138E-02,0.000000E+00,1.956059E+03,0.000000E+00,7.402737E-02,0.000000E+00,1.983647E+03,0.000000E+00,7.507146E-02,0.000000E+00,1.094299E+03,0.000000E+00,4.141532E-02,0.000000E+00,1.946856E+03,0.000000E+00,7.367916E-02,0.000000E+00,1.947051E+03,0.000000E+00,7.368654E-02,0.000000E+00,1.982423E+03,0.000000E+00,7.502514E-02,0.000000E+00,2.224519E+03,0.000000E+00,8.418804E-02,0.000000E+00,2.260845E+03,0.000000E+00,8.556329E-02,0.000000E+00,2.179910E+03,0.000000E+00,8.249988E-02,0.000000E+00,2.180034E+03,0.000000E+00,8.250455E-02,0.000000E+00,2.223432E+03,0.000000E+00,8.414691E-02,0.000000E+00 
01:39:00,1.956908E+03,0.000000E+00,7.405955E-02,0.000000E+00,1.057859E+03,0.000000E+00,4.003626E-02,0.000000E+00,1.932109E+03,0.000000E+00,7.312106E-02,0.000000E+00,1.932435E+03,0.000000E+00,7.313340E-02,0.000000E+00,1.955410E+03,0.000000E+00,7.400284E-02,0.000000E+00,1.982722E+03,0.000000E+00,7.503644E-02,0.000000E+00,1.093997E+03,0.000000E+00,4.140393E-02,0.000000E+00,1.945886E+03,0.000000E+00,7.364246E-02,0.000000E+00,1.946085E+03,0.000000E+00,7.364998E-02,0.000000E+00,1.981520E+03,0.000000E+00,7.499098E-02,0.000000E+00,2.223365E+03,0.000000E+00,8.414438E-02,0.000000E+00,2.259584E+03,0.000000E+00,8.551560E-02,0.000000E+00,2.178765E+03,0.000000E+00,8.245656E-02,0.000000E+00,2.178897E+03,0.000000E+00,8.246155E-02,0.000000E+00,2.222298E+03,0.000000E+00,8.410400E-02,0.000000E+00 
01:42:00,1.955599E+03,0.000000E+00,7.401001E-02,0.000000E+00,1.057464E+03,0.000000E+00,4.002132E-02,0.000000E+00,1.930820E+03,0.000000E+00,7.307231E-02,0.000000E+00,1.931146E+03,0.000000E+00,7.308463E-02,0.000000E+00,1.954131E+03,0.000000E+00,7.395445E-02,0.000000E+00,1.981151E+03,0.000000E+00,7.497702E-02,0.000000E+00,1.093378E+03,0.000000E+00,4.138051E-02,0.000000E+00,1.944331E+03,0.000000E+00,7.358362E-02,0.000000E+00,1.944532E+03,0.000000E+00,7.359125E-02,0.000000E+00,1.979972E+03,0.000000E+00,7.493242E-02,0.000000E+00,2.221591E+03,0.000000E+00,8.407726E-02,0.000000E+00,2.257682E+03,0.000000E+00,8.544363E-02,0.000000E+00,2.176994E+03,0.000000E+00,8.238955E-02,0.000000E+00,2.177134E+03,0.000000E+00,8.239483E-02,0.000000E+00,2.220543E+03,0.000000E+00,8.403762E-02,0.000000E+00 
01:45:00,1.953715E+03,0.000000E+00,7.393875E-02,0.000000E+00,1.056754E+03,0.000000E+00,3.999445E-02,0.000000E+00,1.928947E+03,0.000000E+00,7.300145E-02,0.000000E+00,1.929272E+03,0.000000E+00,7.301374E-02,0.000000E+00,1.952277E+03,0.000000E+00,7.388434E-02,0.000000E+00,1.978964E+03,0.000000E+00,7.489428E-02,0.000000E+00,1.092441E+03,0.000000E+00,4.134503E-02,0.000000E+00,1.942239E+03,0.000000E+00,7.350449E-02,0.000000E+00,1.942443E+03,0.000000E+00,7.351221E-02,0.000000E+00,1.977808E+03,0.000000E+00,7.485053E-02,0.000000E+00,2.219124E+03,0.000000E+00,8.398393E-02,0.000000E+00,2.255177E+03,0.000000E+00,8.534885E-02,0.000000E+00,2.174649E+03,0.000000E+00,8.230083E-02,0.000000E+00,2.174796E+03,0.000000E+00,8.230637E-02,0.000000E+00,2.218096E+03,0.000000E+00,8.394502E-02,0.000000E+00 
01:48:00,1.951198E+03,0.000000E+00,7.384350E-02,0.000000E+00,1.055728E+03,0.000000E+00,3.995564E-02,0.000000E+00,1.926541E+03,0.000000E+00,7.291042E-02,0.000000E+00,1.926865E+03,0.000000E+00,7.292266E-02,0.000000E+00,1.949790E+03,0.000000E+00,7.379021E-02,0.000000E+00,1.976194E+03,0.000000E+00,7.478948E-02,0.000000E+00,1.091183E+03,0.000000E+00,4.129746E-02,0.000000E+00,1.939559E+03,0.000000E+00,7.340309E-02,0.000000E+00,1.939765E+03,0.000000E+00,7.341086E-02,0.000000E+00,1.975060E+03,0.000000E+00,7.474657E-02,0.000000E+00,2.215994E+03,0.000000E+00,8.386549E-02,0.000000E+00,2.252025E+03,0.000000E+00,8.522959E-02,0.000000E+00,2.171674E+03,0.000000E+00,8.218824E-02,0.000000E+00,2.171827E+03,0.000000E+00,8.219403E-02,0.000000E+00,2.214985E+03,0.000000E+00,8.382731E-02,0.000000E+00 
01:51:00,1.948103E+03,0.000000E+00,7.372641E-02,0.000000E+00,1.054387E+03,0.000000E+00,3.990487E-02,0.000000E+00,1.923581E+03,0.000000E+00,7.279843E-02,0.000000E+00,1.923903E+03,0.000000E+00,7.281061E-02,0.000000E+00,1.946724E+03,0.000000E+00,7.367422E-02,0.000000E+00,1.972775E+03,0.000000E+00,7.466009E-02,0.000000E+00,1.089606E+03,0.000000E+00,4.123777E-02,0.000000E+00,1.936340E+03,0.000000E+00,7.328128E-02,0.000000E+00,1.936546E+03,0.000000E+00,7.328909E-02,0.000000E+00,1.971663E+03,0.000000E+00,7.461801E-02,0.000000E+00,2.212237E+03,0.000000E+00,8.372333E-02,0.000000E+00,2.248266E+03,0.000000E+00,8.508734E-02,0.000000E+00,2.168120E+03,0.000000E+00,8.205376E-02,0.000000E+00,2.168279E+03,0.000000E+00,8.205978E-02,0.000000E+00,2.211247E+03,0.000000E+00,8.368587E-02,0.000000E+00 
01:54:00,1.944371E+03,0.000000E+00,7.358521E-02,0.000000E+00,1.052729E+03,0.000000E+00,3.984213E-02,0.000000E+00,1.920033E+03,0.000000E+00,7.266416E-02,0.000000E+00,1.920353E+03,0.000000E+00,7.267627E-02,0.000000E+00,1.943021E+03,0.000000E+00,7.353410E-02,0.000000E+00,1.968767E+03,0.000000E+00,7.450846E-02,0.000000E+00,1.087708E+03,0.000000E+00,4.116593E-02,0.000000E+00,1.932529E+03,0.000000E+00,7.313708E-02,0.000000E+00,1.932736E+03,0.000000E+00,7.314492E-02,0.000000E+00,1.967677E+03,0.000000E+00,7.446720E-02,0.000000E+00,2.207781E+03,0.000000E+00,8.355471E-02,0.000000E+00,2.243855E+03,0.000000E+00,8.492043E-02,0.000000E+00,2.163931E+03,0.000000E+00,8.189526E-02,0.000000E+00,2.164096E+03,0.000000E+00,8.190148E-02,0.000000E+00,2.206810E+03,0.000000E+00,8.351797E-02,0.000000E+00 
01:57:00,1.940059E+03,0.000000E+00,7.342204E-02,0.000000E+00,1.050754E+03,0.000000E+00,3.976741E-02,0.000000E+00,1.915947E+03,0.000000E+00,7.250955E-02,0.000000E+00,1.916265E+03,0.000000E+00,7.252158E-02,0.000000E+00,1.938737E+03,0.000000E+00,7.337200E-02,0.000000E+00,1.964108E+03,0.000000E+00,7.433215E-02,0.000000E+00,1.085487E+03,0.000000E+00,4.108192E-02,0.000000E+00,1.928176E+03,0.000000E+00,7.297238E-02,0.000000E+00,1.928383E+03,0.000000E+00,7.298021E-02,0.000000E+00,1.963039E+03,0.000000E+00,7.429169E-02,0.000000E+00,2.202692E+03,0.000000E+00,8.336214E-02,0.000000E+00,2.238832E+03,0.000000E+00,8.473035E-02,0.000000E+00,2.159160E+03,0.000000E+00,8.171472E-02,0.000000E+00,2.159329E+03,0.000000E+00,8.172113E-02,0.000000E+00,2.201739E+03,0.000000E+00,8.332610E-02,0.000000E+00 
02:00:00,1.935107E+03,0.000000E+00,7.323466E-02,0.000000E+00,1.048462E+03,0.000000E+00,3.968067E-02,0.000000E+00,1.911303E+03,0.000000E+00,7.233383E-02,0.000000E+00,1.911619E+03,0.000000E+00,7.234577E-02,0.000000E+00,1.933812E+03,0.000000E+00,7.318567E-02,0.000000E+00,1.958858E+03,0.000000E+00,7.413351E-02,0.000000E+00,1.082945E+03,0.000000E+00,4.098570E-02,0.000000E+00,1.923230E+03,0.000000E+00,7.278520E-02,0.000000E+00,1.923436E+03,0.000000E+00,7.279302E-02,0.000000E+00,1.957810E+03,0.000000E+00,7.409384E-02,0.000000E+00,2.196900E+03,0.000000E+00,8.314298E-02,0.000000E+00,2.233153E+03,0.000000E+00,8.451547E-02,0.000000E+00,2.153750E+03,0.000000E+00,8.151001E-02,0.000000E+00,2.153924E+03,0.000000E+00,8.151659E-02,0.000000E+00,2.195966E+03,0.000000E+00,8.310764E-02,0.000000E+00 
02:03:00,1.930252E+03,0.000000E+00,7.305095E-02,0.000000E+00,1.046295E+03,0.000000E+00,3.959869E-02,0.000000E+00,1.906745E+03,0.000000E+00,7.216138E-02,0.000000E+00,1.907058E+03,0.000000E+00,7.217322E-02,0.000000E+00,1.928985E+03,0.000000E+00,7.300299E-02,0.000000E+00,1.953680E+03,0.000000E+00,7.393758E-02,0.000000E+00,1.080522E+03,0.000000E+00,4.089402E-02,0.000000E+00,1.918394E+03,0.000000E+00,7.260221E-02,0.000000E+00,1.918600E+03,0.000000E+00,7.261001E-02,0.000000E+00,1.952653E+03,0.000000E+00,7.389870E-02,0.000000E+00,2.191193E+03,0.000000E+00,8.292702E-02,0.000000E+00,2.227612E+03,0.000000E+00,8.430582E-02,0.000000E+00,2.148442E+03,0.000000E+00,8.130915E-02,0.000000E+00,2.148620E+03,0.000000E+00,8.131587E-02,0.000000E+00,2.190277E+03,0.000000E+00,8.289237E-02,0.000000E+00 
02:06:00,1.925598E+03,0.000000E+00,7.287484E-02,0.000000E+00,1.044262E+03,0.000000E+00,3.952175E-02,0.000000E+00,1.902384E+03,0.000000E+00,7.199635E-02,0.000000E+00,1.902694E+03,0.000000E+00,7.200808E-02,0.000000E+00,1.924357E+03,0.000000E+00,7.282789E-02,0.000000E+00,1.948706E+03,0.000000E+00,7.374935E-02,0.000000E+00,1.078228E+03,0.000000E+00,4.080720E-02,0.000000E+00,1.913768E+03,0.000000E+00,7.242719E-02,0.000000E+00,1.913974E+03,0.000000E+00,7.243496E-02,0.000000E+00,1.947699E+03,0.000000E+00,7.371125E-02,0.000000E+00,2.185707E+03,0.000000E+00,8.271945E-02,0.000000E+00,2.222306E+03,0.000000E+00,8.410504E-02,0.000000E+00,2.143353E+03,0.000000E+00,8.111658E-02,0.000000E+00,2.143534E+03,0.000000E+00,8.112342E-02,0.000000E+00,2.184810E+03,0.000000E+00,8.268548E-02,0.000000E+00 
02:09:00,1.921121E+03,0.000000E+00,7.270544E-02,0.000000E+00,1.042357E+03,0.000000E+00,3.944968E-02,0.000000E+00,1.898202E+03,0.000000E+00,7.183811E-02,0.000000E+00,1.898509E+03,0.000000E+00,7.184973E-02,0.000000E+00,1.919906E+03,0.000000E+00,7.265948E-02,0.000000E+00,1.943921E+03,0.000000E+00,7.356832E-02,0.000000E+00,1.076058E+03,0.000000E+00,4.072512E-02,0.000000E+00,1.909332E+03,0.000000E+00,7.225933E-02,0.000000E+00,1.909537E+03,0.000000E+00,7.226709E-02,0.000000E+00,1.942935E+03,0.000000E+00,7.353098E-02,0.000000E+00,2.180424E+03,0.000000E+00,8.251954E-02,0.000000E+00,2.217217E+03,0.000000E+00,8.391244E-02,0.000000E+00,2.138463E+03,0.000000E+00,8.093155E-02,0.000000E+00,2.138646E+03,0.000000E+00,8.093848E-02,0.000000E+00,2.179544E+03,0.000000E+00,8.248624E-02,0.000000E+00 
02:12:00,1.916831E+03,0.000000E+00,7.254312E-02,0.000000E+00,1.040582E+03,0.000000E+00,3.938251E-02,0.000000E+00,1.894208E+03,0.000000E+00,7.168700E-02,0.000000E+00,1.894512E+03,0.000000E+00,7.169850E-02,0.000000E+00,1.915642E+03,0.000000E+00,7.249814E-02,0.000000E+00,1.939337E+03,0.000000E+00,7.339487E-02,0.000000E+00,1.074017E+03,0.000000E+00,4.064787E-02,0.000000E+00,1.905095E+03,0.000000E+00,7.209901E-02,0.000000E+00,1.905300E+03,0.000000E+00,7.210675E-02,0.000000E+00,1.938371E+03,0.000000E+00,7.335829E-02,0.000000E+00,2.175354E+03,0.000000E+00,8.232768E-02,0.000000E+00,2.212349E+03,0.000000E+00,8.372827E-02,0.000000E+00,2.133783E+03,0.000000E+00,8.075444E-02,0.000000E+00,2.133968E+03,0.000000E+00,8.076144E-02,0.000000E+00,2.174491E+03,0.000000E+00,8.229504E-02,0.000000E+00 
02:15:00,1.912739E+03,0.000000E+00,7.238829E-02,0.000000E+00,1.038937E+03,0.000000E+00,3.932024E-02,0.000000E+00,1.890413E+03,0.000000E+00,7.154340E-02,0.000000E+00,1.890714E+03,0.000000E+00,7.155477E-02,0.000000E+00,1.911576E+03,0.000000E+00,7.234426E-02,0.000000E+00,1.934965E+03,0.000000E+00,7.322942E-02,0.000000E+00,1.072105E+03,0.000000E+00,4.057552E-02,0.000000E+00,1.901068E+03,0.000000E+00,7.194662E-02,0.000000E+00,1.901272E+03,0.000000E+00,7.195434E-02,0.000000E+00,1.934018E+03,0.000000E+00,7.319358E-02,0.000000E+00,2.170506E+03,0.000000E+00,8.214422E-02,0.000000E+00,2.207709E+03,0.000000E+00,8.355269E-02,0.000000E+00,2.129320E+03,0.000000E+00,8.058556E-02,0.000000E+00,2.129506E+03,0.000000E+00,8.059261E-02,0.000000E+00,2.169660E+03,0.000000E+00,8.211223E-02,0.000000E+00 
02:18:00,1.908854E+03,0.000000E+00,7.224130E-02,0.000000E+00,1.037421E+03,0.000000E+00,3.926290E-02,0.000000E+00,1.886825E+03,0.000000E+00,7.140762E-02,0.000000E+00,1.887122E+03,0.000000E+00,7.141886E-02,0.000000E+00,1.907716E+03,0.000000E+00,7.219822E-02,0.000000E+00,1.930813E+03,0.000000E+00,7.307233E-02,0.000000E+00,1.070324E+03,0.000000E+00,4.050812E-02,0.000000E+00,1.897259E+03,0.000000E+00,7.180248E-02,0.000000E+00,1.897462E+03,0.000000E+00,7.181017E-02,0.000000E+00,1.929886E+03,0.000000E+00,7.303722E-02,0.000000E+00,2.165887E+03,0.000000E+00,8.196946E-02,0.000000E+00,2.203301E+03,0.000000E+00,8.338589E-02,0.000000E+00,2.125081E+03,0.000000E+00,8.042519E-02,0.000000E+00,2.125269E+03,0.000000E+00,8.043227E-02,0.000000E+00,2.165059E+03,0.000000E+00,8.193811E-02,0.000000E+00 
02:21:00,1.905185E+03,0.000000E+00,7.210247E-02,0.000000E+00,1.036036E+03,0.000000E+00,3.921050E-02,0.000000E+00,1.883451E+03,0.000000E+00,7.127997E-02,0.000000E+00,1.883745E+03,0.000000E+00,7.129107E-02,0.000000E+00,1.904071E+03,0.000000E+00,7.206031E-02,0.000000E+00,1.926891E+03,0.000000E+00,7.292390E-02,0.000000E+00,1.068676E+03,0.000000E+00,4.044575E-02,0.000000E+00,1.893675E+03,0.000000E+00,7.166689E-02,0.000000E+00,1.893877E+03,0.000000E+00,7.167454E-02,0.000000E+00,1.925982E+03,0.000000E+00,7.288951E-02,0.000000E+00,2.161506E+03,0.000000E+00,8.180368E-02,0.000000E+00,2.199125E+03,0.000000E+00,8.322788E-02,0.000000E+00,2.121069E+03,0.000000E+00,8.027337E-02,0.000000E+00,2.121257E+03,0.000000E+00,8.028047E-02,0.000000E+00,2.160694E+03,0.000000E+00,8.177296E-02,0.000000E+00 
02:24:00,1.901739E+03,0.000000E+00,7.197207E-02,0.000000E+00,1.034783E+03,0.000000E+00,3.916308E-02,0.000000E+00,1.880299E+03,0.000000E+00,7.116069E-02,0.000000E+00,1.880589E+03,0.000000E+00,7.117165E-02,0.000000E+00,1.900649E+03,0.000000E+00,7.193082E-02,0.000000E+00,1.923204E+03,0.000000E+00,7.278441E-02,0.000000E+00,1.067162E+03,0.000000E+00,4.038847E-02,0.000000E+00,1.890324E+03,0.000000E+00,7.154008E-02,0.000000E+00,1.890525E+03,0.000000E+00,7.154770E-02,0.000000E+00,1.922314E+03,0.000000E+00,7.275072E-02,0.000000E+00,2.157363E+03,0.000000E+00,8.164691E-02,0.000000E+00,2.195189E+03,0.000000E+00,8.307891E-02,0.000000E+00,2.117293E+03,0.000000E+00,8.013049E-02,0.000000E+00,2.117481E+03,0.000000E+00,8.013759E-02,0.000000E+00,2.156568E+03,0.000000E+00,8.161681E-02,0.000000E+00 
